timestamp,phase,node,ready,healthz_ok,compute_ok,metrics_ok,healthz_ms,compute_ms,health_failure_streak,compute_failure_streak,sample_reason,anomaly_reason,is_transient_anomaly,state,downtime_reason
2026-07-07T20:09:48+00:00,CPU-M,icclz1,1,1,1,1,15.414,19.696,0,0,,,0,UP,
2026-07-07T20:09:54+00:00,CPU-M,icclz1,1,1,1,1,11.678,11.065,0,0,,,0,UP,
2026-07-07T20:09:59+00:00,CPU-M,icclz1,1,1,1,1,50.575,12.701,0,0,,,0,UP,
2026-07-07T20:10:04+00:00,CPU-M,icclz1,1,1,1,1,76.653,11.669,0,0,,,0,UP,
2026-07-07T20:10:10+00:00,CPU-M,icclz1,1,1,1,1,8.896,36.798,0,0,,,0,UP,
2026-07-07T20:10:15+00:00,CPU-M,icclz1,1,1,1,1,9.619,55.245,0,0,,,0,UP,
2026-07-07T20:10:20+00:00,CPU-M,icclz1,1,1,1,1,9.797,12.584,0,0,,,0,UP,
2026-07-07T20:10:25+00:00,CPU-M,icclz1,1,1,1,1,103.298,9.172,0,0,,,0,UP,
2026-07-07T20:10:31+00:00,CPU-M,icclz1,1,1,1,1,57.031,16.662,0,0,,,0,UP,
2026-07-07T20:10:36+00:00,CPU-M,icclz1,1,1,1,1,10.856,11.357,0,0,,,0,UP,
2026-07-07T20:10:41+00:00,CPU-M,icclz1,1,1,1,1,17.221,9.310,0,0,,,0,UP,
2026-07-07T20:10:46+00:00,CPU-M,icclz1,1,1,1,1,42.758,10.880,0,0,,,0,UP,
2026-07-07T20:10:52+00:00,CPU-M,icclz1,1,1,1,1,25.981,20.440,0,0,,,0,UP,
2026-07-07T20:10:57+00:00,CPU-M,icclz1,1,1,1,1,22.224,172.589,0,0,,,0,UP,
2026-07-07T20:11:02+00:00,CPU-M,icclz1,1,1,1,1,9.822,33.514,0,0,,,0,UP,
2026-07-07T20:11:08+00:00,CPU-M,icclz1,1,1,1,1,9.726,30.031,0,0,,,0,UP,
2026-07-07T20:11:13+00:00,CPU-M,icclz1,1,1,1,1,162.861,17.231,0,0,,,0,UP,
2026-07-07T20:11:18+00:00,CPU-M,icclz1,1,1,1,1,12.114,9.079,0,0,,,0,UP,
2026-07-07T20:11:24+00:00,CPU-M,icclz1,1,1,1,1,10.909,43.061,0,0,,,0,UP,
2026-07-07T20:11:29+00:00,CPU-M,icclz1,1,1,1,1,71.147,17.212,0,0,,,0,UP,
2026-07-07T20:11:34+00:00,CPU-M,icclz1,1,1,1,1,28.918,145.756,0,0,,,0,UP,
2026-07-07T20:11:40+00:00,CPU-M,icclz1,1,1,1,1,224.513,378.587,0,0,,,0,UP,
2026-07-07T20:11:46+00:00,CPU-M,icclz1,1,1,1,1,8.274,24.180,0,0,,,0,UP,
2026-07-07T20:11:51+00:00,CPU-M,icclz1,1,1,1,1,29.833,11.668,0,0,,,0,UP,
2026-07-07T20:11:56+00:00,CPU-M,icclz1,1,1,1,1,90.216,498.287,0,0,,,0,UP,
2026-07-07T20:12:02+00:00,CPU-M,icclz1,1,1,1,1,260.024,17.770,0,0,,,0,UP,
2026-07-07T20:12:08+00:00,CPU-M,icclz1,1,1,1,1,222.687,66.319,0,0,,,0,UP,
2026-07-07T20:12:13+00:00,CPU-M,icclz1,1,1,1,1,35.429,18.076,0,0,,,0,UP,
2026-07-07T20:12:19+00:00,CPU-M,icclz1,1,1,1,1,37.042,10.584,0,0,,,0,UP,
2026-07-07T20:12:24+00:00,CPU-M,icclz1,1,1,1,1,14.611,15.112,0,0,,,0,UP,
2026-07-07T20:12:30+00:00,CPU-M,icclz1,1,1,1,1,280.502,383.082,0,0,,,0,UP,
2026-07-07T20:12:35+00:00,CPU-M,icclz1,1,1,1,1,16.669,12.036,0,0,,,0,UP,
