timestamp,phase,node,ready,healthz_ok,compute_ok,metrics_ok,healthz_ms,compute_ms,health_failure_streak,compute_failure_streak,sample_reason,anomaly_reason,is_transient_anomaly,state,downtime_reason
2026-07-07T11:05:45+00:00,MIX-M,icclz1,1,1,1,1,20.067,28.342,0,0,,,0,UP,
2026-07-07T11:05:50+00:00,MIX-M,icclz1,1,1,1,1,29.942,10.186,0,0,,,0,UP,
2026-07-07T11:05:55+00:00,MIX-M,icclz1,1,1,1,1,53.519,21.594,0,0,,,0,UP,
2026-07-07T11:06:01+00:00,MIX-M,icclz1,1,1,1,1,15.691,10.725,0,0,,,0,UP,
2026-07-07T11:06:06+00:00,MIX-M,icclz1,1,1,1,1,37.044,12.359,0,0,,,0,UP,
2026-07-07T11:06:11+00:00,MIX-M,icclz1,1,1,1,1,15.767,9.634,0,0,,,0,UP,
2026-07-07T11:06:16+00:00,MIX-M,icclz1,1,1,1,1,13.468,27.917,0,0,,,0,UP,
2026-07-07T11:06:22+00:00,MIX-M,icclz1,1,1,1,1,15.731,11.774,0,0,,,0,UP,
2026-07-07T11:06:27+00:00,MIX-M,icclz1,1,1,1,1,17.200,10.132,0,0,,,0,UP,
2026-07-07T11:06:32+00:00,MIX-M,icclz1,1,1,1,1,59.799,25.627,0,0,,,0,UP,
2026-07-07T11:06:37+00:00,MIX-M,icclz1,1,1,1,1,33.687,10.188,0,0,,,0,UP,
2026-07-07T11:06:43+00:00,MIX-M,icclz1,1,1,1,1,21.472,9.769,0,0,,,0,UP,
2026-07-07T11:06:48+00:00,MIX-M,icclz1,1,1,1,1,13.684,17.123,0,0,,,0,UP,
2026-07-07T11:06:53+00:00,MIX-M,icclz1,1,1,1,1,55.383,67.903,0,0,,,0,UP,
2026-07-07T11:06:58+00:00,MIX-M,icclz1,1,1,1,1,119.999,8.824,0,0,,,0,UP,
2026-07-07T11:07:04+00:00,MIX-M,icclz1,1,1,1,1,25.508,22.077,0,0,,,0,UP,
2026-07-07T11:07:09+00:00,MIX-M,icclz1,1,1,1,1,48.194,10.725,0,0,,,0,UP,
2026-07-07T11:07:14+00:00,MIX-M,icclz1,1,1,1,1,19.063,60.759,0,0,,,0,UP,
2026-07-07T11:07:20+00:00,MIX-M,icclz1,1,1,1,1,27.104,21.828,0,0,,,0,UP,
2026-07-07T11:07:25+00:00,MIX-M,icclz1,1,1,1,1,12.457,27.927,0,0,,,0,UP,
2026-07-07T11:07:30+00:00,MIX-M,icclz1,1,1,1,1,52.432,29.939,0,0,,,0,UP,
2026-07-07T11:07:35+00:00,MIX-M,icclz1,1,1,1,1,9.738,36.377,0,0,,,0,UP,
2026-07-07T11:07:41+00:00,MIX-M,icclz1,1,1,1,1,20.030,8.973,0,0,,,0,UP,
2026-07-07T11:07:46+00:00,MIX-M,icclz1,1,1,1,1,101.132,39.429,0,0,,,0,UP,
2026-07-07T11:07:51+00:00,MIX-M,icclz1,1,1,1,1,26.306,21.757,0,0,,,0,UP,
2026-07-07T11:07:56+00:00,MIX-M,icclz1,1,1,1,1,33.736,14.826,0,0,,,0,UP,
2026-07-07T11:08:02+00:00,MIX-M,icclz1,1,1,1,1,32.203,12.300,0,0,,,0,UP,
2026-07-07T11:08:07+00:00,MIX-M,icclz1,1,1,1,1,12.438,11.363,0,0,,,0,UP,
2026-07-07T11:08:12+00:00,MIX-M,icclz1,1,1,1,1,12.258,10.124,0,0,,,0,UP,
2026-07-07T11:08:18+00:00,MIX-M,icclz1,1,1,1,1,25.662,12.507,0,0,,,0,UP,
2026-07-07T11:08:23+00:00,MIX-M,icclz1,1,1,1,1,9.851,11.615,0,0,,,0,UP,
2026-07-07T11:08:28+00:00,MIX-M,icclz1,1,1,1,1,24.820,9.854,0,0,,,0,UP,
2026-07-07T11:08:33+00:00,MIX-M,icclz1,1,1,1,1,25.973,17.087,0,0,,,0,UP,
2026-07-07T11:08:39+00:00,MIX-M,icclz1,1,1,1,1,33.519,35.842,0,0,,,0,UP,
2026-07-07T11:08:44+00:00,MIX-M,icclz1,1,1,1,1,124.337,46.374,0,0,,,0,UP,
2026-07-07T11:08:49+00:00,MIX-M,icclz1,1,1,1,1,40.340,11.533,0,0,,,0,UP,
2026-07-07T11:08:55+00:00,MIX-M,icclz1,1,1,1,1,30.393,19.060,0,0,,,0,UP,
2026-07-07T11:09:00+00:00,MIX-M,icclz1,1,1,1,1,54.232,104.393,0,0,,,0,UP,
2026-07-07T11:09:05+00:00,MIX-M,icclz1,1,1,1,1,109.253,24.847,0,0,,,0,UP,
2026-07-07T11:09:10+00:00,MIX-M,icclz1,1,1,1,1,16.626,9.995,0,0,,,0,UP,
2026-07-07T11:09:16+00:00,MIX-M,icclz1,1,1,1,1,28.874,10.358,0,0,,,0,UP,
2026-07-07T11:09:21+00:00,MIX-M,icclz1,1,1,1,1,9.265,10.192,0,0,,,0,UP,
2026-07-07T11:09:26+00:00,MIX-M,icclz1,1,1,1,1,15.099,10.696,0,0,,,0,UP,
2026-07-07T11:09:31+00:00,MIX-M,icclz1,1,1,1,1,211.587,18.053,0,0,,,0,UP,
2026-07-07T11:09:37+00:00,MIX-M,icclz1,1,1,1,1,10.054,20.135,0,0,,,0,UP,
2026-07-07T11:09:42+00:00,MIX-M,icclz1,1,1,1,1,287.677,99.597,0,0,,,0,UP,
2026-07-07T11:09:48+00:00,MIX-M,icclz1,1,1,1,1,25.567,15.929,0,0,,,0,UP,
2026-07-07T11:09:53+00:00,MIX-M,icclz1,1,1,1,1,20.147,15.648,0,0,,,0,UP,
2026-07-07T11:09:58+00:00,MIX-M,icclz1,1,1,1,1,56.057,32.072,0,0,,,0,UP,
2026-07-07T11:10:03+00:00,MIX-M,icclz1,1,1,1,1,24.539,24.468,0,0,,,0,UP,
2026-07-07T11:10:09+00:00,MIX-M,icclz1,1,1,1,1,27.209,18.262,0,0,,,0,UP,
2026-07-07T11:10:14+00:00,MIX-M,icclz1,1,1,1,1,31.566,12.273,0,0,,,0,UP,
2026-07-07T11:10:20+00:00,MIX-M,icclz1,1,1,1,1,18.722,156.774,0,0,,,0,UP,
2026-07-07T11:10:25+00:00,MIX-M,icclz1,1,1,1,1,9.375,13.586,0,0,,,0,UP,
2026-07-07T11:10:30+00:00,MIX-M,icclz1,1,1,1,1,22.429,22.834,0,0,,,0,UP,
2026-07-07T11:10:35+00:00,MIX-M,icclz1,1,1,1,1,18.899,11.512,0,0,,,0,UP,
2026-07-07T11:10:41+00:00,MIX-M,icclz1,1,1,1,1,46.213,79.600,0,0,,,0,UP,
2026-07-07T11:10:46+00:00,MIX-M,icclz1,1,1,1,1,46.946,9.953,0,0,,,0,UP,
2026-07-07T11:10:51+00:00,MIX-M,icclz1,1,1,1,1,14.563,41.230,0,0,,,0,UP,
2026-07-07T11:10:57+00:00,MIX-M,icclz1,1,1,1,1,22.935,21.023,0,0,,,0,UP,
2026-07-07T11:11:02+00:00,MIX-M,icclz1,1,1,1,1,12.555,17.461,0,0,,,0,UP,
2026-07-07T11:11:08+00:00,MIX-M,icclz1,1,1,1,1,12.446,17.000,0,0,,,0,UP,
2026-07-07T11:11:13+00:00,MIX-M,icclz1,1,1,1,1,10.173,18.964,0,0,,,0,UP,
2026-07-07T11:11:18+00:00,MIX-M,icclz1,1,1,1,1,114.227,16.053,0,0,,,0,UP,
2026-07-07T11:11:23+00:00,MIX-M,icclz1,1,1,1,1,28.785,10.455,0,0,,,0,UP,
2026-07-07T11:11:29+00:00,MIX-M,icclz1,1,1,1,1,274.248,28.782,0,0,,,0,UP,
2026-07-07T11:11:34+00:00,MIX-M,icclz1,1,1,1,1,10.164,13.870,0,0,,,0,UP,
2026-07-07T11:11:40+00:00,MIX-M,icclz1,1,1,1,1,9.637,50.262,0,0,,,0,UP,
2026-07-07T11:11:45+00:00,MIX-M,icclz1,1,1,1,1,20.068,15.489,0,0,,,0,UP,
2026-07-07T11:11:50+00:00,MIX-M,icclz1,1,1,1,1,13.741,26.565,0,0,,,0,UP,
2026-07-07T11:11:55+00:00,MIX-M,icclz1,1,1,1,1,28.291,14.018,0,0,,,0,UP,
2026-07-07T11:12:01+00:00,MIX-M,icclz1,1,1,1,1,27.596,13.750,0,0,,,0,UP,
2026-07-07T11:12:06+00:00,MIX-M,icclz1,1,1,1,1,24.035,12.408,0,0,,,0,UP,
2026-07-07T11:12:11+00:00,MIX-M,icclz1,1,1,1,1,35.440,76.174,0,0,,,0,UP,
2026-07-07T11:12:16+00:00,MIX-M,icclz1,1,1,1,1,7.385,34.983,0,0,,,0,UP,
2026-07-07T11:12:22+00:00,MIX-M,icclz1,1,1,1,1,8.240,17.566,0,0,,,0,UP,
2026-07-07T11:12:27+00:00,MIX-M,icclz1,1,1,1,1,138.005,27.695,0,0,,,0,UP,
2026-07-07T11:12:32+00:00,MIX-M,icclz1,1,1,1,1,14.729,15.153,0,0,,,0,UP,
2026-07-07T11:12:38+00:00,MIX-M,icclz1,1,1,1,1,12.401,37.265,0,0,,,0,UP,
2026-07-07T11:12:43+00:00,MIX-M,icclz1,1,1,1,1,17.970,41.329,0,0,,,0,UP,
2026-07-07T11:12:48+00:00,MIX-M,icclz1,1,1,1,1,73.449,38.861,0,0,,,0,UP,
2026-07-07T11:12:54+00:00,MIX-M,icclz1,1,1,1,1,17.726,14.484,0,0,,,0,UP,
2026-07-07T11:12:59+00:00,MIX-M,icclz1,1,1,1,1,12.315,54.622,0,0,,,0,UP,
2026-07-07T11:13:04+00:00,MIX-M,icclz1,1,1,1,1,81.974,20.351,0,0,,,0,UP,
2026-07-07T11:13:09+00:00,MIX-M,icclz1,1,1,1,1,61.620,8.722,0,0,,,0,UP,
2026-07-07T11:13:15+00:00,MIX-M,icclz1,1,1,1,1,64.817,27.360,0,0,,,0,UP,
2026-07-07T11:13:20+00:00,MIX-M,icclz1,1,1,1,1,20.875,14.795,0,0,,,0,UP,
2026-07-07T11:13:25+00:00,MIX-M,icclz1,1,1,1,1,48.388,11.987,0,0,,,0,UP,
2026-07-07T11:13:30+00:00,MIX-M,icclz1,1,1,1,1,22.281,6.844,0,0,,,0,UP,
2026-07-07T11:13:36+00:00,MIX-M,icclz1,1,1,1,1,16.500,28.549,0,0,,,0,UP,
2026-07-07T11:13:41+00:00,MIX-M,icclz1,1,1,1,1,13.961,16.930,0,0,,,0,UP,
2026-07-07T11:13:46+00:00,MIX-M,icclz1,1,1,1,1,126.326,11.042,0,0,,,0,UP,
2026-07-07T11:13:52+00:00,MIX-M,icclz1,1,1,1,1,10.253,30.955,0,0,,,0,UP,
2026-07-07T11:13:57+00:00,MIX-M,icclz1,1,1,1,1,104.723,8.495,0,0,,,0,UP,
2026-07-07T11:14:02+00:00,MIX-M,icclz1,1,1,1,1,23.850,8.773,0,0,,,0,UP,
2026-07-07T11:14:07+00:00,MIX-M,icclz1,1,1,1,1,42.807,18.163,0,0,,,0,UP,
2026-07-07T11:14:13+00:00,MIX-M,icclz1,1,1,1,1,57.362,11.576,0,0,,,0,UP,
2026-07-07T11:14:18+00:00,MIX-M,icclz1,1,1,1,1,22.310,11.863,0,0,,,0,UP,
2026-07-07T11:14:23+00:00,MIX-M,icclz1,1,1,1,1,26.904,26.942,0,0,,,0,UP,
2026-07-07T11:14:29+00:00,MIX-M,icclz1,1,1,1,1,19.846,124.682,0,0,,,0,UP,
2026-07-07T11:14:34+00:00,MIX-M,icclz1,1,1,1,1,7.690,42.276,0,0,,,0,UP,
2026-07-07T11:14:39+00:00,MIX-M,icclz1,1,1,1,1,7.441,6.545,0,0,,,0,UP,
2026-07-07T11:14:45+00:00,MIX-M,icclz1,1,1,1,1,32.028,40.519,0,0,,,0,UP,
2026-07-07T11:14:50+00:00,MIX-M,icclz1,1,1,1,1,31.789,15.766,0,0,,,0,UP,
2026-07-07T11:14:55+00:00,MIX-M,icclz1,1,1,1,1,8.772,26.321,0,0,,,0,UP,
2026-07-07T11:15:00+00:00,MIX-M,icclz1,1,1,1,1,15.171,11.968,0,0,,,0,UP,
2026-07-07T11:15:06+00:00,MIX-M,icclz1,1,1,1,1,22.584,25.947,0,0,,,0,UP,
2026-07-07T11:15:11+00:00,MIX-M,icclz1,1,1,1,1,19.110,16.373,0,0,,,0,UP,
2026-07-07T11:15:16+00:00,MIX-M,icclz1,1,1,1,1,40.972,13.241,0,0,,,0,UP,
2026-07-07T11:15:21+00:00,MIX-M,icclz1,1,1,1,1,34.798,15.830,0,0,,,0,UP,
2026-07-07T11:15:27+00:00,MIX-M,icclz1,1,1,1,1,1152.263,24.955,0,0,,,0,UP,
2026-07-07T11:15:33+00:00,MIX-M,icclz1,1,1,1,1,18.661,10.113,0,0,,,0,UP,
2026-07-07T11:15:39+00:00,MIX-M,icclz1,1,1,1,1,24.625,9.019,0,0,,,0,UP,
2026-07-07T11:15:44+00:00,MIX-M,icclz1,1,1,1,1,9.656,17.425,0,0,,,0,UP,
2026-07-07T11:15:49+00:00,MIX-M,icclz1,1,1,1,1,14.845,28.742,0,0,,,0,UP,
2026-07-07T11:15:54+00:00,MIX-M,icclz1,1,1,1,1,8.498,10.885,0,0,,,0,UP,
2026-07-07T11:16:00+00:00,MIX-M,icclz1,1,1,1,1,12.255,12.329,0,0,,,0,UP,
2026-07-07T11:16:05+00:00,MIX-M,icclz1,1,1,1,1,10.428,9.470,0,0,,,0,UP,
2026-07-07T11:16:10+00:00,MIX-M,icclz1,1,1,1,1,27.856,9.609,0,0,,,0,UP,
2026-07-07T11:16:15+00:00,MIX-M,icclz1,1,1,1,1,14.930,18.850,0,0,,,0,UP,
2026-07-07T11:16:21+00:00,MIX-M,icclz1,1,1,1,1,18.292,25.481,0,0,,,0,UP,
2026-07-07T11:16:26+00:00,MIX-M,icclz1,1,1,1,1,9.490,11.124,0,0,,,0,UP,
2026-07-07T11:16:31+00:00,MIX-M,icclz1,1,0,0,1,0.000,0.000,1,0,sentinel_unreachable,sentinel_unreachable,1,DEGRADED,sentinel_unreachable
2026-07-07T11:16:44+00:00,MIX-M,icclz1,1,1,1,1,345.056,74.483,0,0,,,0,UP,
2026-07-07T11:16:50+00:00,MIX-M,icclz1,1,1,1,1,10.588,15.706,0,0,,,0,UP,
2026-07-07T11:16:55+00:00,MIX-M,icclz1,1,1,1,1,25.690,53.888,0,0,,,0,UP,
2026-07-07T11:17:01+00:00,MIX-M,icclz1,1,1,1,1,15.117,65.958,0,0,,,0,UP,
2026-07-07T11:17:07+00:00,MIX-M,icclz1,1,1,1,1,261.905,1187.959,0,0,compute_latency_high,compute_latency_high,0,DEGRADED,compute_latency_high
2026-07-07T11:17:15+00:00,MIX-M,icclz1,1,0,0,0,0.000,0.000,1,0,sentinel_unreachable,sentinel_unreachable,1,DEGRADED,sentinel_unreachable
2026-07-07T11:17:27+00:00,MIX-M,icclz1,1,0,0,1,0.000,0.000,2,0,sentinel_unreachable,sentinel_unreachable,1,DEGRADED,sentinel_unreachable
2026-07-07T11:17:39+00:00,MIX-M,icclz1,1,1,1,1,11.070,30.017,0,0,,,0,UP,
