client_role,req_id,target_url,client_ts_start,client_ts_end,e2e_latency_ms,status_code,success,server_latency_ms,server_total_latency_ms,server_time,server_pod_name,server_node_name,server_service_role,num_boxes,model,device,imgsz,filename,inter_request_gap_ms,loop_elapsed_ms,error_type,error_msg
measurement,measurement-520,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:46.068218+00:00,2026-06-24T16:30:46.447154+00:00,378.93,200,1,357.114,368.97,2026-06-24T16:30:46.443,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.042,379.088,normal_success,
measurement,measurement-521,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:46.447361+00:00,2026-06-24T16:30:46.830497+00:00,383.126,200,1,359.164,371.012,2026-06-24T16:30:46.825,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.054,383.32,normal_success,
measurement,measurement-522,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:46.830742+00:00,2026-06-24T16:30:47.209334+00:00,378.581,200,1,352.056,363.939,2026-06-24T16:30:47.205,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.061,378.744,normal_success,
measurement,measurement-523,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:47.209532+00:00,2026-06-24T16:30:47.587190+00:00,377.647,200,1,353.634,365.582,2026-06-24T16:30:47.582,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.047,378.071,normal_success,
measurement,measurement-524,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:47.587752+00:00,2026-06-24T16:30:47.970010+00:00,382.24,200,1,356.529,368.375,2026-06-24T16:30:47.966,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.143,382.42,normal_success,
measurement,measurement-525,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:47.970225+00:00,2026-06-24T16:30:48.356219+00:00,385.984,200,1,361.118,373.115,2026-06-24T16:30:48.352,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.059,386.267,normal_success,
measurement,measurement-526,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:48.356582+00:00,2026-06-24T16:30:48.729353+00:00,372.757,200,1,349.519,361.553,2026-06-24T16:30:48.725,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.086,372.921,normal_success,
measurement,measurement-527,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:48.729552+00:00,2026-06-24T16:30:49.109327+00:00,379.768,200,1,354.649,366.508,2026-06-24T16:30:49.105,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.052,379.889,normal_success,
measurement,measurement-528,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:49.109479+00:00,2026-06-24T16:30:49.492291+00:00,382.803,200,1,359.982,372.063,2026-06-24T16:30:49.488,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.038,383.218,normal_success,
measurement,measurement-529,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:49.492835+00:00,2026-06-24T16:30:49.875673+00:00,382.818,200,1,356.466,368.33,2026-06-24T16:30:49.871,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.13,383.301,normal_success,
measurement,measurement-530,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:49.876272+00:00,2026-06-24T16:30:50.264403+00:00,388.106,200,1,361.721,373.839,2026-06-24T16:30:50.259,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.138,388.542,normal_success,
measurement,measurement-531,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:50.264987+00:00,2026-06-24T16:30:50.643476+00:00,378.466,200,1,351.792,363.707,2026-06-24T16:30:50.638,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.172,378.912,normal_success,
measurement,measurement-532,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:50.644084+00:00,2026-06-24T16:30:51.021841+00:00,377.737,200,1,352.412,364.256,2026-06-24T16:30:51.018,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.184,377.89,normal_success,
measurement,measurement-533,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:51.022003+00:00,2026-06-24T16:30:51.400274+00:00,378.261,200,1,355.438,367.298,2026-06-24T16:30:51.395,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.036,378.669,normal_success,
measurement,measurement-534,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:51.400816+00:00,2026-06-24T16:30:51.782384+00:00,381.545,200,1,354.623,366.507,2026-06-24T16:30:51.778,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.138,382.035,normal_success,
measurement,measurement-535,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:51.783032+00:00,2026-06-24T16:30:52.164777+00:00,381.72,200,1,355.148,367.153,2026-06-24T16:30:52.160,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.177,382.209,normal_success,
measurement,measurement-536,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:52.165382+00:00,2026-06-24T16:30:52.543861+00:00,378.456,200,1,351.844,363.951,2026-06-24T16:30:52.539,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.143,378.951,normal_success,
measurement,measurement-537,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:52.544466+00:00,2026-06-24T16:30:52.924257+00:00,379.766,200,1,353.412,365.225,2026-06-24T16:30:52.919,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.132,380.22,normal_success,
measurement,measurement-538,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:52.924845+00:00,2026-06-24T16:30:53.308290+00:00,383.421,200,1,357.092,369.004,2026-06-24T16:30:53.303,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.16,383.889,normal_success,
measurement,measurement-539,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:53.308877+00:00,2026-06-24T16:30:53.694607+00:00,385.706,200,1,359.116,371.007,2026-06-24T16:30:53.690,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.141,386.185,normal_success,
measurement,measurement-540,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:53.695197+00:00,2026-06-24T16:30:54.080424+00:00,385.207,200,1,359.635,371.436,2026-06-24T16:30:54.076,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.137,385.459,normal_success,
measurement,measurement-541,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:54.080697+00:00,2026-06-24T16:30:54.455300+00:00,374.592,200,1,351.816,363.659,2026-06-24T16:30:54.450,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.047,375.019,normal_success,
measurement,measurement-542,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:54.455858+00:00,2026-06-24T16:30:54.840589+00:00,384.709,200,1,358.133,369.967,2026-06-24T16:30:54.836,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.136,385.187,normal_success,
measurement,measurement-543,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:54.841172+00:00,2026-06-24T16:30:55.224879+00:00,383.687,200,1,357.804,369.683,2026-06-24T16:30:55.220,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.127,384.282,normal_success,
measurement,measurement-544,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:55.225609+00:00,2026-06-24T16:30:55.617691+00:00,392.057,200,1,362.865,375.615,2026-06-24T16:30:55.613,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.156,392.521,normal_success,
measurement,measurement-545,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:55.618262+00:00,2026-06-24T16:30:56.004531+00:00,386.247,200,1,359.178,373.235,2026-06-24T16:30:55.999,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.132,386.615,normal_success,
measurement,measurement-546,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:56.005012+00:00,2026-06-24T16:30:56.387269+00:00,382.242,200,1,354.211,366.235,2026-06-24T16:30:56.383,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.136,382.484,normal_success,
measurement,measurement-547,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:56.387557+00:00,2026-06-24T16:30:56.765872+00:00,378.305,200,1,354.163,366.021,2026-06-24T16:30:56.760,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.065,378.653,normal_success,
measurement,measurement-548,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:56.766314+00:00,2026-06-24T16:30:57.150462+00:00,384.131,200,1,355.913,367.785,2026-06-24T16:30:57.146,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.101,384.561,normal_success,
measurement,measurement-549,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:57.151063+00:00,2026-06-24T16:30:57.531256+00:00,380.175,200,1,355.25,367.064,2026-06-24T16:30:57.527,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.185,380.303,normal_success,
measurement,measurement-550,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:57.531396+00:00,2026-06-24T16:30:57.907894+00:00,376.488,200,1,353.758,365.689,2026-06-24T16:30:57.903,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.036,376.951,normal_success,
measurement,measurement-551,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:57.908485+00:00,2026-06-24T16:30:58.287111+00:00,378.605,200,1,352.585,364.468,2026-06-24T16:30:58.282,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.133,379.025,normal_success,
measurement,measurement-552,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:58.287664+00:00,2026-06-24T16:30:58.669252+00:00,381.567,200,1,355.114,366.94,2026-06-24T16:30:58.664,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.153,381.966,normal_success,
measurement,measurement-553,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:58.669752+00:00,2026-06-24T16:30:59.053453+00:00,383.687,200,1,359.644,371.454,2026-06-24T16:30:59.049,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.123,383.816,normal_success,
measurement,measurement-554,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:59.053600+00:00,2026-06-24T16:30:59.427245+00:00,373.639,200,1,351.915,363.784,2026-06-24T16:30:59.423,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.038,373.758,normal_success,
measurement,measurement-555,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:59.427393+00:00,2026-06-24T16:30:59.798081+00:00,370.682,200,1,348.606,360.609,2026-06-24T16:30:59.794,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.035,370.835,normal_success,
measurement,measurement-556,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:30:59.798287+00:00,2026-06-24T16:31:00.176117+00:00,377.82,200,1,354.973,366.818,2026-06-24T16:31:00.172,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.058,378.007,normal_success,
measurement,measurement-557,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:00.176348+00:00,2026-06-24T16:31:00.556341+00:00,379.982,200,1,356.943,368.881,2026-06-24T16:31:00.552,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.053,380.359,normal_success,
measurement,measurement-558,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:00.556845+00:00,2026-06-24T16:31:00.941997+00:00,385.128,200,1,359.503,371.354,2026-06-24T16:31:00.937,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.134,385.56,normal_success,
measurement,measurement-559,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:00.942538+00:00,2026-06-24T16:31:01.324556+00:00,381.996,200,1,355.498,367.561,2026-06-24T16:31:01.320,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.131,382.476,normal_success,
measurement,measurement-560,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:01.325145+00:00,2026-06-24T16:31:01.709051+00:00,383.883,200,1,357.54,369.401,2026-06-24T16:31:01.704,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.13,384.323,normal_success,
measurement,measurement-561,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:01.709601+00:00,2026-06-24T16:31:02.094776+00:00,385.158,200,1,359.965,371.809,2026-06-24T16:31:02.091,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.133,385.299,normal_success,
measurement,measurement-562,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:02.094941+00:00,2026-06-24T16:31:02.474447+00:00,379.497,200,1,356.295,368.158,2026-06-24T16:31:02.470,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.048,379.934,normal_success,
measurement,measurement-563,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:02.475065+00:00,2026-06-24T16:31:02.857254+00:00,382.164,200,1,355.866,367.716,2026-06-24T16:31:02.852,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.184,382.593,normal_success,
measurement,measurement-564,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:02.857789+00:00,2026-06-24T16:31:03.233702+00:00,375.892,200,1,349.726,361.597,2026-06-24T16:31:03.229,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.13,376.277,normal_success,
measurement,measurement-565,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:03.234189+00:00,2026-06-24T16:31:03.613534+00:00,379.326,200,1,354.43,366.355,2026-06-24T16:31:03.609,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.125,379.79,normal_success,
measurement,measurement-566,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:03.614118+00:00,2026-06-24T16:31:03.999723+00:00,385.582,200,1,359.19,371.036,2026-06-24T16:31:03.995,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.138,386.145,normal_success,
measurement,measurement-567,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:04.000639+00:00,2026-06-24T16:31:04.387309+00:00,386.643,200,1,358.385,370.483,2026-06-24T16:31:04.383,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.374,386.947,normal_success,
measurement,measurement-568,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:04.387681+00:00,2026-06-24T16:31:04.773616+00:00,385.925,200,1,362.621,374.519,2026-06-24T16:31:04.770,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.101,386.045,normal_success,
measurement,measurement-569,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:04.773761+00:00,2026-06-24T16:31:05.150815+00:00,377.045,200,1,354.514,366.491,2026-06-24T16:31:05.146,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.038,377.437,normal_success,
measurement,measurement-570,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:05.151323+00:00,2026-06-24T16:31:05.535567+00:00,384.228,200,1,359.109,370.947,2026-06-24T16:31:05.531,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.119,384.412,normal_success,
measurement,measurement-571,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:05.535790+00:00,2026-06-24T16:31:05.917923+00:00,382.126,200,1,360.474,372.304,2026-06-24T16:31:05.914,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.058,382.25,normal_success,
measurement,measurement-572,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:05.918078+00:00,2026-06-24T16:31:06.295858+00:00,377.774,200,1,355.946,367.91,2026-06-24T16:31:06.292,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.04,377.902,normal_success,
measurement,measurement-573,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:06.296022+00:00,2026-06-24T16:31:06.676321+00:00,380.294,200,1,358.329,370.256,2026-06-24T16:31:06.672,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.042,380.406,normal_success,
measurement,measurement-574,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:06.676468+00:00,2026-06-24T16:31:07.055741+00:00,379.268,200,1,356.876,368.732,2026-06-24T16:31:07.051,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.039,379.422,normal_success,
measurement,measurement-575,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:07.055949+00:00,2026-06-24T16:31:07.442578+00:00,386.619,200,1,360.586,372.503,2026-06-24T16:31:07.438,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.06,387.082,normal_success,
measurement,measurement-576,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:07.443172+00:00,2026-06-24T16:31:07.826076+00:00,382.885,200,1,357.67,369.565,2026-06-24T16:31:07.822,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.134,383.034,normal_success,
measurement,measurement-577,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:07.826233+00:00,2026-06-24T16:31:08.206034+00:00,379.796,200,1,358.034,369.856,2026-06-24T16:31:08.202,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.032,379.956,normal_success,
measurement,measurement-578,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:08.206229+00:00,2026-06-24T16:31:08.580048+00:00,373.808,200,1,351.009,362.858,2026-06-24T16:31:08.575,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.04,374.229,normal_success,
measurement,measurement-579,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:08.580592+00:00,2026-06-24T16:31:08.959062+00:00,378.449,200,1,351.537,363.373,2026-06-24T16:31:08.954,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.128,378.889,normal_success,
measurement,measurement-580,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:08.959617+00:00,2026-06-24T16:31:09.345039+00:00,385.401,200,1,358.349,370.326,2026-06-24T16:31:09.340,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.135,385.85,normal_success,
measurement,measurement-581,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:09.345601+00:00,2026-06-24T16:31:09.728437+00:00,382.815,200,1,354.787,367.494,2026-06-24T16:31:09.723,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.134,383.234,normal_success,
measurement,measurement-582,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:09.729011+00:00,2026-06-24T16:31:10.106245+00:00,377.208,200,1,350.402,362.257,2026-06-24T16:31:10.101,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.175,377.664,normal_success,
measurement,measurement-583,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:10.106788+00:00,2026-06-24T16:31:10.488527+00:00,381.719,200,1,355.121,367.091,2026-06-24T16:31:10.483,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.116,382.212,normal_success,
measurement,measurement-584,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:10.489135+00:00,2026-06-24T16:31:10.873325+00:00,384.167,200,1,357.448,369.343,2026-06-24T16:31:10.868,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.132,384.598,normal_success,
measurement,measurement-585,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:10.873864+00:00,2026-06-24T16:31:11.255597+00:00,381.703,200,1,355.823,367.827,2026-06-24T16:31:11.251,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.13,382.185,normal_success,
measurement,measurement-586,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:11.256194+00:00,2026-06-24T16:31:11.645430+00:00,389.211,200,1,361.165,373.001,2026-06-24T16:31:11.640,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.146,389.663,normal_success,
measurement,measurement-587,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:11.646039+00:00,2026-06-24T16:31:12.023568+00:00,377.51,200,1,351.551,363.37,2026-06-24T16:31:12.019,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.182,377.67,normal_success,
measurement,measurement-588,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:12.023743+00:00,2026-06-24T16:31:12.403098+00:00,379.345,200,1,356.416,368.393,2026-06-24T16:31:12.398,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.04,379.963,normal_success,
measurement,measurement-589,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:12.403903+00:00,2026-06-24T16:31:12.788587+00:00,384.614,200,1,355.509,368.071,2026-06-24T16:31:12.784,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.189,384.934,normal_success,
measurement,measurement-590,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:12.788962+00:00,2026-06-24T16:31:13.172867+00:00,383.886,200,1,358.249,370.228,2026-06-24T16:31:13.168,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.128,384.489,normal_success,
measurement,measurement-591,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:13.173599+00:00,2026-06-24T16:31:13.553290+00:00,379.668,200,1,354.366,367.01,2026-06-24T16:31:13.548,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.147,380.219,normal_success,
measurement,measurement-592,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:13.554054+00:00,2026-06-24T16:31:13.938785+00:00,384.7,200,1,358.864,370.689,2026-06-24T16:31:13.934,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.234,385.172,normal_success,
measurement,measurement-593,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:13.939357+00:00,2026-06-24T16:31:14.327118+00:00,387.74,200,1,360.835,373.071,2026-06-24T16:31:14.322,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.132,388.17,normal_success,
measurement,measurement-594,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:14.327660+00:00,2026-06-24T16:31:14.710452+00:00,382.773,200,1,357.04,369.021,2026-06-24T16:31:14.706,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.133,382.99,normal_success,
measurement,measurement-595,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:14.710713+00:00,2026-06-24T16:31:15.091378+00:00,380.657,200,1,357.725,369.713,2026-06-24T16:31:15.087,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.067,380.792,normal_success,
measurement,measurement-596,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:15.091548+00:00,2026-06-24T16:31:15.477576+00:00,386.009,200,1,360.708,374.934,2026-06-24T16:31:15.473,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.044,386.151,normal_success,
measurement,measurement-597,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:15.477735+00:00,2026-06-24T16:31:15.853296+00:00,375.551,200,1,352.075,364.443,2026-06-24T16:31:15.848,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.036,375.919,normal_success,
measurement,measurement-598,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:15.853767+00:00,2026-06-24T16:31:16.233238+00:00,379.454,200,1,353.658,365.692,2026-06-24T16:31:16.229,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.109,379.613,normal_success,
measurement,measurement-599,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:16.233413+00:00,2026-06-24T16:31:16.616177+00:00,382.756,200,1,359.781,371.696,2026-06-24T16:31:16.611,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.036,382.96,normal_success,
measurement,measurement-600,http://10.42.1.31:18080/infer?repeat=10,2026-06-24T16:31:16.616445+00:00,2026-06-24T16:31:16.994240+00:00,377.782,200,1,352.555,364.402,2026-06-24T16:31:16.989,yolo26n-focus-d67856478-2b8lw,unknown,focus,18,yolo26m.pt,cuda:0,640,sanity_input.png,0.071,378.457,normal_success,
