timestamp,phase,node,ready,healthz_ok,compute_ok,metrics_ok,healthz_ms,compute_ms,health_failure_streak,compute_failure_streak,sample_reason,anomaly_reason,is_transient_anomaly,state,downtime_reason
2026-07-08T02:56:10+00:00,MEM-contained,icclz1,1,1,1,1,17.866,10.114,0,0,,,0,UP,
2026-07-08T02:56:15+00:00,MEM-contained,icclz1,1,1,1,1,165.062,63.319,0,0,,,0,UP,
2026-07-08T02:56:21+00:00,MEM-contained,icclz1,1,1,1,1,15.040,104.656,0,0,,,0,UP,
2026-07-08T02:56:26+00:00,MEM-contained,icclz1,1,1,1,1,205.403,19.366,0,0,,,0,UP,
2026-07-08T02:56:32+00:00,MEM-contained,icclz1,1,1,1,1,25.990,37.877,0,0,,,0,UP,
2026-07-08T02:56:38+00:00,MEM-contained,icclz1,1,1,1,1,23.607,49.282,0,0,,,0,UP,
2026-07-08T02:56:43+00:00,MEM-contained,icclz1,1,1,1,1,229.417,15.964,0,0,,,0,UP,
2026-07-08T02:56:49+00:00,MEM-contained,icclz1,1,1,1,1,10.731,7.406,0,0,,,0,UP,
2026-07-08T02:56:54+00:00,MEM-contained,icclz1,1,1,1,1,10.978,78.073,0,0,,,0,UP,
2026-07-08T02:56:59+00:00,MEM-contained,icclz1,1,1,1,1,40.878,84.012,0,0,,,0,UP,
2026-07-08T02:57:05+00:00,MEM-contained,icclz1,1,1,1,1,223.743,10.180,0,0,,,0,UP,
2026-07-08T02:57:10+00:00,MEM-contained,icclz1,1,1,1,1,124.729,14.562,0,0,,,0,UP,
2026-07-08T02:57:15+00:00,MEM-contained,icclz1,1,1,1,1,7.002,17.258,0,0,,,0,UP,
2026-07-08T02:57:21+00:00,MEM-contained,icclz1,1,1,1,1,10.968,6.971,0,0,,,0,UP,
2026-07-08T02:57:26+00:00,MEM-contained,icclz1,1,1,1,1,34.338,9.513,0,0,,,0,UP,
2026-07-08T02:57:31+00:00,MEM-contained,icclz1,1,1,1,1,9.192,27.862,0,0,,,0,UP,
2026-07-08T02:57:36+00:00,MEM-contained,icclz1,1,1,1,1,65.057,69.496,0,0,,,0,UP,
2026-07-08T02:57:42+00:00,MEM-contained,icclz1,1,1,1,1,198.145,210.452,0,0,,,0,UP,
2026-07-08T02:57:47+00:00,MEM-contained,icclz1,1,1,1,1,38.584,24.052,0,0,,,0,UP,
2026-07-08T02:57:53+00:00,MEM-contained,icclz1,1,1,1,1,57.098,18.003,0,0,,,0,UP,
2026-07-08T02:57:58+00:00,MEM-contained,icclz1,1,1,1,1,67.280,14.154,0,0,,,0,UP,
2026-07-08T02:58:03+00:00,MEM-contained,icclz1,1,1,1,1,19.613,10.656,0,0,,,0,UP,
2026-07-08T02:58:09+00:00,MEM-contained,icclz1,1,1,1,1,8.861,30.117,0,0,,,0,UP,
2026-07-08T02:58:14+00:00,MEM-contained,icclz1,1,1,1,1,80.357,32.902,0,0,,,0,UP,
2026-07-08T02:58:19+00:00,MEM-contained,icclz1,1,1,1,1,115.587,10.301,0,0,,,0,UP,
2026-07-08T02:58:25+00:00,MEM-contained,icclz1,1,1,1,1,40.906,50.000,0,0,,,0,UP,
2026-07-08T02:58:30+00:00,MEM-contained,icclz1,1,1,1,1,95.096,8.378,0,0,,,0,UP,
2026-07-08T02:58:35+00:00,MEM-contained,icclz1,1,1,1,1,8.093,12.426,0,0,,,0,UP,
2026-07-08T02:58:41+00:00,MEM-contained,icclz1,1,1,1,1,41.243,8.222,0,0,,,0,UP,
2026-07-08T02:58:46+00:00,MEM-contained,icclz1,1,1,1,1,30.098,8.927,0,0,,,0,UP,
2026-07-08T02:58:51+00:00,MEM-contained,icclz1,1,1,1,1,7.686,26.178,0,0,,,0,UP,
2026-07-08T02:58:56+00:00,MEM-contained,icclz1,1,1,1,1,275.294,9.574,0,0,,,0,UP,
2026-07-08T02:59:02+00:00,MEM-contained,icclz1,1,1,1,1,15.968,16.575,0,0,,,0,UP,
2026-07-08T02:59:08+00:00,MEM-contained,icclz1,1,1,1,1,73.592,14.096,0,0,,,0,UP,
2026-07-08T02:59:13+00:00,MEM-contained,icclz1,1,1,1,1,140.063,11.295,0,0,,,0,UP,
2026-07-08T02:59:18+00:00,MEM-contained,icclz1,1,1,1,1,103.363,17.389,0,0,,,0,UP,
2026-07-08T02:59:24+00:00,MEM-contained,icclz1,1,1,1,1,30.597,10.784,0,0,,,0,UP,
2026-07-08T02:59:29+00:00,MEM-contained,icclz1,1,1,1,1,7.512,8.963,0,0,,,0,UP,
2026-07-08T02:59:34+00:00,MEM-contained,icclz1,1,1,1,1,15.643,17.638,0,0,,,0,UP,
2026-07-08T02:59:39+00:00,MEM-contained,icclz1,1,1,1,1,74.437,12.173,0,0,,,0,UP,
2026-07-08T02:59:45+00:00,MEM-contained,icclz1,1,1,1,1,143.084,163.051,0,0,,,0,UP,
2026-07-08T02:59:50+00:00,MEM-contained,icclz1,1,1,1,1,28.309,11.444,0,0,,,0,UP,
2026-07-08T02:59:56+00:00,MEM-contained,icclz1,1,1,1,1,14.567,9.523,0,0,,,0,UP,
2026-07-08T03:00:01+00:00,MEM-contained,icclz1,1,1,1,1,16.103,35.438,0,0,,,0,UP,
2026-07-08T03:00:06+00:00,MEM-contained,icclz1,1,1,1,1,11.479,10.788,0,0,,,0,UP,
2026-07-08T03:00:11+00:00,MEM-contained,icclz1,1,1,1,1,111.872,12.133,0,0,,,0,UP,
2026-07-08T03:00:17+00:00,MEM-contained,icclz1,1,1,1,1,12.520,19.103,0,0,,,0,UP,
2026-07-08T03:00:22+00:00,MEM-contained,icclz1,1,1,1,1,11.389,29.064,0,0,,,0,UP,
2026-07-08T03:00:28+00:00,MEM-contained,icclz1,1,1,1,1,71.545,204.048,0,0,,,0,UP,
2026-07-08T03:00:33+00:00,MEM-contained,icclz1,1,1,1,1,66.432,17.399,0,0,,,0,UP,
2026-07-08T03:00:39+00:00,MEM-contained,icclz1,1,1,1,1,27.225,7.876,0,0,,,0,UP,
2026-07-08T03:00:44+00:00,MEM-contained,icclz1,1,1,1,1,44.982,201.554,0,0,,,0,UP,
2026-07-08T03:00:49+00:00,MEM-contained,icclz1,1,1,1,1,227.018,115.345,0,0,,,0,UP,
2026-07-08T03:00:55+00:00,MEM-contained,icclz1,1,1,1,1,9.193,138.101,0,0,,,0,UP,
2026-07-08T03:01:01+00:00,MEM-contained,icclz1,1,1,1,1,247.360,305.519,0,0,,,0,UP,
2026-07-08T03:01:06+00:00,MEM-contained,icclz1,1,1,1,1,15.605,43.230,0,0,,,0,UP,
2026-07-08T03:01:12+00:00,MEM-contained,icclz1,1,1,1,1,125.473,117.184,0,0,,,0,UP,
2026-07-08T03:01:17+00:00,MEM-contained,icclz1,1,1,1,1,35.019,97.806,0,0,,,0,UP,
2026-07-08T03:01:23+00:00,MEM-contained,icclz1,1,1,1,1,52.006,30.559,0,0,,,0,UP,
2026-07-08T03:01:28+00:00,MEM-contained,icclz1,1,1,1,1,42.000,57.794,0,0,,,0,UP,
2026-07-08T03:01:33+00:00,MEM-contained,icclz1,1,1,1,1,46.658,39.675,0,0,,,0,UP,
2026-07-08T03:01:39+00:00,MEM-contained,icclz1,1,1,1,1,30.248,19.218,0,0,,,0,UP,
2026-07-08T03:01:44+00:00,MEM-contained,icclz1,1,1,1,1,23.896,9.398,0,0,,,0,UP,
2026-07-08T03:01:49+00:00,MEM-contained,icclz1,1,1,1,1,10.219,26.257,0,0,,,0,UP,
2026-07-08T03:01:55+00:00,MEM-contained,icclz1,1,1,1,1,37.152,8.616,0,0,,,0,UP,
2026-07-08T03:02:00+00:00,MEM-contained,icclz1,1,1,1,1,9.373,30.879,0,0,,,0,UP,
2026-07-08T03:02:05+00:00,MEM-contained,icclz1,1,1,1,1,14.040,6.583,0,0,,,0,UP,
2026-07-08T03:02:10+00:00,MEM-contained,icclz1,1,1,1,1,16.501,64.578,0,0,,,0,UP,
2026-07-08T03:02:16+00:00,MEM-contained,icclz1,1,1,1,1,70.133,75.977,0,0,,,0,UP,
2026-07-08T03:02:21+00:00,MEM-contained,icclz1,1,1,1,1,16.150,8.430,0,0,,,0,UP,
2026-07-08T03:02:26+00:00,MEM-contained,icclz1,1,1,1,1,27.114,10.862,0,0,,,0,UP,
2026-07-08T03:02:32+00:00,MEM-contained,icclz1,1,1,1,1,10.726,12.389,0,0,,,0,UP,
2026-07-08T03:02:37+00:00,MEM-contained,icclz1,1,1,1,1,70.391,30.974,0,0,,,0,UP,
2026-07-08T03:02:42+00:00,MEM-contained,icclz1,1,1,1,1,127.124,47.843,0,0,,,0,UP,
2026-07-08T03:02:48+00:00,MEM-contained,icclz1,1,1,1,1,34.153,8.776,0,0,,,0,UP,
2026-07-08T03:02:53+00:00,MEM-contained,icclz1,1,1,1,1,26.068,28.435,0,0,,,0,UP,
2026-07-08T03:02:58+00:00,MEM-contained,icclz1,1,1,1,1,10.712,28.365,0,0,,,0,UP,
2026-07-08T03:03:03+00:00,MEM-contained,icclz1,1,1,1,1,14.786,9.589,0,0,,,0,UP,
2026-07-08T03:03:09+00:00,MEM-contained,icclz1,1,1,1,1,30.518,17.888,0,0,,,0,UP,
2026-07-08T03:03:14+00:00,MEM-contained,icclz1,1,1,1,1,32.941,13.262,0,0,,,0,UP,
2026-07-08T03:03:19+00:00,MEM-contained,icclz1,1,1,1,1,180.307,405.344,0,0,,,0,UP,
2026-07-08T03:03:25+00:00,MEM-contained,icclz1,1,1,1,1,74.294,27.013,0,0,,,0,UP,
2026-07-08T03:03:31+00:00,MEM-contained,icclz1,1,1,1,1,124.199,12.908,0,0,,,0,UP,
2026-07-08T03:03:36+00:00,MEM-contained,icclz1,1,1,1,1,102.166,9.759,0,0,,,0,UP,
2026-07-08T03:03:41+00:00,MEM-contained,icclz1,1,1,1,1,136.242,8.536,0,0,,,0,UP,
2026-07-08T03:03:47+00:00,MEM-contained,icclz1,1,1,1,1,20.600,11.843,0,0,,,0,UP,
2026-07-08T03:03:52+00:00,MEM-contained,icclz1,1,1,1,1,48.293,23.781,0,0,,,0,UP,
2026-07-08T03:03:57+00:00,MEM-contained,icclz1,1,1,1,1,7.897,43.149,0,0,,,0,UP,
2026-07-08T03:04:03+00:00,MEM-contained,icclz1,1,1,1,1,13.832,6.302,0,0,,,0,UP,
2026-07-08T03:04:08+00:00,MEM-contained,icclz1,1,1,1,1,12.203,37.349,0,0,,,0,UP,
2026-07-08T03:04:13+00:00,MEM-contained,icclz1,1,1,1,1,22.968,16.494,0,0,,,0,UP,
2026-07-08T03:04:19+00:00,MEM-contained,icclz1,1,1,1,1,132.694,260.402,0,0,,,0,UP,
2026-07-08T03:04:25+00:00,MEM-contained,icclz1,1,1,1,1,11.563,7.262,0,0,,,0,UP,
2026-07-08T03:04:30+00:00,MEM-contained,icclz1,1,1,1,1,55.346,22.663,0,0,,,0,UP,
2026-07-08T03:04:35+00:00,MEM-contained,icclz1,1,1,1,1,76.576,38.236,0,0,,,0,UP,
2026-07-08T03:04:41+00:00,MEM-contained,icclz1,1,1,1,1,75.526,102.444,0,0,,,0,UP,
2026-07-08T03:04:46+00:00,MEM-contained,icclz1,1,1,1,1,21.353,8.401,0,0,,,0,UP,
2026-07-08T03:04:51+00:00,MEM-contained,icclz1,1,1,1,1,76.107,8.153,0,0,,,0,UP,
2026-07-08T03:04:57+00:00,MEM-contained,icclz1,1,1,1,1,7.917,153.276,0,0,,,0,UP,
2026-07-08T03:05:02+00:00,MEM-contained,icclz1,1,1,1,1,25.727,8.686,0,0,,,0,UP,
2026-07-08T03:05:07+00:00,MEM-contained,icclz1,1,1,1,1,42.506,15.337,0,0,,,0,UP,
2026-07-08T03:05:13+00:00,MEM-contained,icclz1,1,1,1,1,146.816,51.081,0,0,,,0,UP,
